0.0358708,0.0348036,0.0196777,0.0249553,0.0248028,0.0104717,0.00190776,0.00568646,0.00759286,0.0257056,-0.000495218,-0.02331,-0.0536942,-0.0435247,-0.0285449,-0.0476836,-0.0902001,-0.103649,-0.0734496,-0.0305809,-0.00848184,-0.00707221,-0.00141594,0.00357091,0.00815388,-0.0062609,0.000721409,-0.0113344,-0.0132141,-0.0326094,0.00567783,0.0356851,0.0406607,0.0144933,0.00351449,0.018815,0.0364878,0.0412752,0.0346788,0.0122103
-0.0508116,-0.064556,-0.0504707,-0.0289675,-0.019634,-0.0377215,-0.028144,0.0149096,0.0380567,0.0549345,0.0429448,0.0649294,0.0531205,0.0354495,0.0243621,0.0344975,0.0505426,0.0384205,0.0219883,-0.00873212,-0.0258431,-0.0400671,-0.0444779,-0.0427128,-0.0352785,-0.0145729,0.00225751,0.0362564,0.0335533,0.0452967,0.0269419,0.0197227,-0.00349187,-0.0155803,0.00996129,0.0358852,0.0578922,0.0391077,0.0263146,-0.0135494
-0.0296166,-0.0324379,-0.0336724,0.000546549,0.0247447,0.0293293,-0.00224463,-0.00939079,0.0181276,0.0308589,0.017518,0.00123441,0.00115274,-0.0071807,0.000700994,-0.00189552,0.0202529,0.00104252,0.00616677,-0.00848705,-0.00276698,-0.00925814,-0.0231477,-0.0353548,-0.0440156,-0.0286718,-0.0140817,-0.0111348,-0.0121149,0.00853937,0.00286377,0.00381041,-0.039756,-0.0446582,-0.0246241,0.00825955,0.0363888,0.0114035,0.00669456,0.0018965
-0.042008,-0.0192157,0.0160592,0.0139948,-0.00273525,-0.0102518,-0.0217894,-0.015736,-0.0459487,-0.0381991,-0.0467206,-0.0172386,-0.0204317,-0.0210118,-0.0245134,-0.00525199,0.00277189,0.00155882,0.00109541,0.00478842,0.0137081,-0.00637254,-0.025417,-0.0370962,-0.0305377,-0.0401126,-0.015702,0.00380515,0.0462462,0.0123129,-0.0367965,-0.0929028,-0.100445,-0.0876789,-0.0557763,-0.0418714,-0.0383007,-0.0543641,-0.0659511,-0.0487034
0.0619395,0.0468089,0.031996,0.000999853,-0.020838,-0.0350518,-0.0198715,-0.00622494,0.00416997,0.00365592,0.0153581,0.0144088,0.0476517,0.058662,0.0471328,0.0134601,-0.0214669,0.0108734,0.0427857,0.0735603,0.0494453,0.0353463,0.0460127,0.0250916,0.0217539,-0.0171272,-0.0137182,-0.0163738,-0.00774332,0.00930169,0.0177712,0.0251103,0.0494587,0.0397932,0.0318037,0.0175876,0.0232259,0.0446186,0.0519637,0.0376569
-0.0389185,-0.0306063,-0.0279536,0.010551,0.0213265,0.0359531,0.0175729,-0.00773428,-0.0145513,0.00132289,0.0235031,0.0332328,0.0419182,0.0477349,0.0332496,0.0110466,-0.00261502,-0.00447948,-0.0270759,-0.0370563,-0.0320707,0.0138614,0.0283965,0.0445508,0.0306919,0.0289115,0.0343421,0.0299771,0.0273977,-0.00204918,-0.0172455,-0.0207755,0.012262,0.0363017,0.0427939,0.0487145,0.0146921,0.00470752,-0.0425056,-0.00442131
0.0119295,0.0103581,0.00593849,0.038159,0.0711552,0.0676162,-0.000659913,-0.049577,-0.0549077,-0.0205367,-0.0102773,0.0346047,0.0244028,0.00979179,-0.033693,-0.00994133,0.0274891,0.0326302,0.00100697,-0.0137613,0.0107123,0.0397105,0.0316115,0.0220611,0.0381739,0.0551649,0.0592521,0.0527904,0.0704803,0.0792881,0.0714506,0.038702,0.0110554,-0.0163566,-0.0198878,-0.0209223,-0.0148951,0.00380342,0.00573949,0.00583224
0.0387948,0.0253087,0.00906928,0.00669927,0.00790543,0.0354983,0.0301202,0.0356395,0.0176011,0.0115874,0.000615249,-0.0190766,-0.0555163,-0.0502183,-0.0351711,0.00059132,-0.0243985,-0.034459,-0.0262692,0.00211852,-0.00509539,-0.0248633,-0.0412583,-0.0353975,-0.0284381,0.0100007,0.0532518,0.0577591,0.0227815,-0.00974999,-0.021387,-0.0251596,-0.0264953,-0.0400428,-0.0127116,-0.00284927,0.0169341,0.00639805,0.00207627,-0.0204123
0.0125623,0.0106396,-0.00929373,-0.0270566,-0.0259972,-0.0291043,-0.0324057,-0.0537824,-0.0555912,-0.0536218,-0.0418938,-0.0310434,-0.0197545,-0.00931322,0.00426303,-0.000786398,-0.0251863,-0.051876,-0.0432415,-0.0340583,-0.0357231,-0.038102,-0.0615274,-0.0684586,-0.0781098,-0.0324524,0.00262564,0.0405708,0.0440355,0.0222431,-0.0109096,-0.0293831,-0.02379,-0.0163713,-0.012882,-0.00346219,-0.0266643,-0.023539,-0.0247157,0.00194637
-0.0392504,-0.00858431,0.0124473,-0.00675624,-0.017551,-0.0160081,-0.00167735,0.00960326,-0.0244604,-0.0189711,-0.027744,-0.0141718,-0.0367113,-0.050888,-0.0541507,-0.0494306,-0.0323885,-0.00476526,-0.00692791,-0.017317,-0.0479336,-0.0646151,-0.0571296,-0.0257427,-0.00320794,0.00279266,-0.0104045,0.0217498,0.0450036,0.0611093,0.0433758,0.0248544,0.0111603,0.0313019,0.0520945,0.0536728,0.0345281,0.0169743,-0.0163867,-0.0342848
0.0342633,0.0506875,0.0346107,-0.00258343,-0.0663636,-0.0643837,-0.0448745,-0.0168151,-0.0406185,-0.0649436,-0.0851967,-0.0766812,-0.0499382,-0.0267748,-0.00549667,-0.0161452,-0.0131648,0.00326833,0.0114369,0.00717789,-0.0205579,-0.0103762,-0.0116751,-0.0206655,-0.0222513,0.0273404,0.0846555,0.0980527,0.0673049,0.0260674,0.00715434,-0.00817675,0.00850481,0.0221441,0.0442966,0.0545838,0.0510804,0.0273034,0.00554658,-0.00414784
-0.0328044,0.00109877,0.0149744,-0.00576737,-0.0196111,-0.00998108,0.0187452,0.0422166,0.0335588,0.0155718,-0.00722488,-0.012777,-0.0142076,-0.0414228,-0.0641533,-0.0638585,-0.052508,-0.0357572,-0.0572415,-0.0556945,-0.0381102,-0.0197828,-0.00785087,0.0276832,0.0523929,0.0790909,0.0403998,0.0348948,0.0217529,0.0257646,0.00667549,-0.000262008,-0.0322424,-0.0392091,-0.0396875,-0.0129035,0.00326352,0.0117721,0.0307948,0.0291562
-0.0101542,-0.00203321,-0.00516659,0.00321068,0.0132102,-0.0114411,-0.00374107,-0.0113617,-0.0143624,-0.0514112,-0.0535288,-0.0219405,0.0085412,0.0307945,0.0140077,0.00650723,-0.0167966,-0.017801,-0.0249532,-0.0214748,-0.0204575,-0.00948441,-0.0199694,0.0146517,0.0303111,0.0621352,0.0641025,0.0903067,0.0864097,0.066709,0.0239142,-0.0237873,-0.0432474,-0.0477529,-0.00681778,0.0340535,0.052466,0.0659248,0.0548324,0.0405513
-0.0127076,-0.00479302,-0.000410256,-0.0225557,-0.0399882,-0.0353196,-0.0248025,-0.000635877,-0.00212574,-0.00361543,-0.0148783,0.00743555,0.0503171,0.0631762,0.0450672,0.0136974,-0.000709358,0.0117254,0.00791697,0.000438494,-0.0317009,-0.037631,-0.0314741,-0.00430098,0.0387506,0.0985684,0.105091,0.0845343,0.0451256,-0.00240948,0.00802147,0.00850657,0.0534554,0.026351,0.0154112,0.0026686,0.00246705,-0.0092969,0.0110331,0.0201086
-0.0141212,-0.00454388,-0.00441985,0.0109878,-0.0134557,-0.0265947,-0.0114094,0.014268,0.0274972,0.0100166,0.0223626,0.0126921,0.00114802,-0.0231442,-0.012844,0.00339281,-0.0106385,-0.018318,-0.00942556,0.0356791,0.0463789,0.052962,0.0701572,0.0834573,0.0767004,0.0628396,0.0438925,0.0236683,-0.0038039,-0.0294413,-0.068345,-0.0826865,-0.0980385,-0.0697468,-0.0450674,-0.0165384,0.013792,0.0270382,0.0452645,0.0228698
0.0698602,0.0388147,0.0132752,0.0246517,0.0611701,0.0511833,0.013168,-0.0153273,-0.0150444,0.0095556,0.0594849,0.0701913,0.0480214,0.00390839,0.0320199,0.0536046,0.0838041,0.081446,0.0878247,0.0906854,0.0534453,0.0381231,0.0324586,0.0594279,0.0822607,0.0268807,-0.0469049,-0.146387,-0.212337,-0.259791,-0.292085,-0.302137,-0.265022,-0.199931,-0.113588,-0.0450223,-0.0113116,0.019949,0.00963953,0.00220033
0.0164275,0.0623232,0.0549509,0.0403431,0.00784239,0.0113572,0.0401816,0.0287592,0.0107984,0.0132079,0.0142152,0.0510316,0.0777282,0.108076,0.10085,0.0826018,0.0702245,0.0756835,0.0937701,0.121119,0.120067,0.0955076,0.0771721,0.0774162,0.0650302,0.0196548,-0.0458636,-0.0947258,-0.160711,-0.231246,-0.258403,-0.268175,-0.242986,-0.207751,-0.15489,-0.101245,-0.0387244,-0.00299083,0.0196354,-0.00265695
-0.0241091,0.00531238,0.0230718,0.0345387,0.0230873,0.010336,-0.0162814,-0.0280872,-0.030157,-0.014651,0.0106693,0.032629,0.0285032,0.0327088,0.0270792,0.0287126,0.00244993,-0.00738595,0.0214026,0.0700563,0.108459,0.117018,0.108885,0.0895351,0.0691374,0.0113947,-0.0329767,-0.117089,-0.193115,-0.277511,-0.30339,-0.318408,-0.258251,-0.217588,-0.140741,-0.0957577,-0.0779645,-0.0312345,-0.0215524,-0.00619091
-0.0331356,-0.0451138,-0.0171213,-0.021178,-0.0205203,-0.0435864,-0.0331964,-0.0391844,-0.0245245,0.00456141,0.030701,0.0384346,0.0451741,0.0410287,0.0242688,0.0433946,0.0550158,0.106813,0.0949447,0.134201,0.127704,0.119684,0.129249,0.116945,0.121025,0.0620807,0.00850143,-0.0647748,-0.152014,-0.219151,-0.26224,-0.280012,-0.255719,-0.229554,-0.192078,-0.141053,-0.0676046,0.00794594,0.0523275,0.048246
0.0357194,0.0352871,0.0175177,0.0276741,0.0191906,0.0233295,0.0340015,0.0484296,0.042909,0.00474976,0.00652097,-0.0108486,-0.0105956,-0.0178291,-0.00568006,0.0332202,0.0563573,0.0693362,0.0368869,0.0227307,0.0143386,0.0378019,0.0618346,0.104908,0.0950372,0.0442392,-0.0215788,-0.0683645,-0.0964994,-0.104906,-0.132361,-0.11205,-0.112736,-0.0860584,-0.106015,-0.0937299,-0.0510892,0.00177291,0.0239814,-2.17097e-05
-0.00698697,0.0167948,0.0287247,0.0358838,0.0315412,0.032733,0.0201616,0.0324502,0.0101271,-0.00962716,-0.0342093,-0.0354495,-0.0291149,-0.0133588,-0.0373074,-0.0203022,-0.0432896,-0.0198078,-0.0332788,0.0210646,0.0541355,0.0898116,0.0660835,0.0649749,0.0681319,0.091688,0.0709066,0.0574058,0.0447178,0.0529712,0.0247817,-0.0171272,-0.0652066,-0.0710327,-0.0372482,0.0241519,0.0386456,0.0589454,0.052432,0.0589791
-0.00148602,-0.0168029,-0.0224863,-0.0245479,-0.014328,0.00891836,0.00380281,-0.00698926,-0.0263802,-0.0276569,-0.0288611,-0.0460348,-0.0772519,-0.0980922,-0.0999347,-0.0793165,-0.0711899,-0.0530259,-0.0239742,-0.00258205,0.0167974,0.00420667,0.00661718,0.0257068,0.0519731,0.0700515,0.0617643,0.069284,0.0511658,0.0211716,-0.00799437,-0.035933,-0.0461962,-0.0535536,-0.0492777,-0.0460375,-0.041722,-0.043308,-0.0180632,-0.01374
0.00354217,-0.0199989,-0.0187002,-0.00879343,0.0237348,0.0267119,0.0210831,0.0198768,0.0204219,0.0081725,-0.0165296,-0.0452,-0.0482009,-0.0653314,-0.0568435,-0.0384419,-0.015877,-0.00813914,-0.00822806,0.00683472,0.0238446,0.0284843,0.0322998,0.0421853,0.0441348,0.0483607,0.0501138,0.0557452,0.0321015,0.0125353,0.011701,-0.00624267,-0.0146552,-0.0116095,0.00591249,0.0132287,0.00705804,0.0228646,0.046788,0.0521117
0.0348185,0.0543368,0.0428168,0.046369,0.0437168,0.0368018,0.018507,-0.0119987,-0.0192573,-0.0320977,-0.0120994,-0.0115765,0.0160264,-0.0128111,-0.0436678,-0.0922577,-0.0905561,-0.0621147,-0.0190344,0.00475199,-0.00936326,-0.0103915,0.00164958,0.0141094,0.0183568,0.0199797,0.0353038,0.0319061,0.0175535,-3.05503e-06,0.0139221,0.0398817,0.0600613,0.0462108,0.0287639,0.0203647,0.00351498,-0.0297518,-0.0533195,-0.0526964
-0.0457016,-0.0385363,-0.0353693,-0.0199603,-0.0205838,-0.0306343,-0.0357179,-0.0482522,-0.047983,-0.0673943,-0.0796425,-0.0909918,-0.0795458,-0.0589352,-0.049049,-0.0477175,-0.0528864,-0.0300675,0.0115218,0.0562942,0.0595584,0.0314692,0.00194768,-0.00372033,0.00947448,0.0278318,0.0124264,0.00784718,-0.0129914,0.00717744,0.00418143,0.0210897,-0.00392483,-0.0352093,-0.0599557,-0.0497794,-0.0270861,-0.0333958,-0.0414809,-0.0445373
-0.0242077,-0.00742025,0.0105209,0.00584637,0.00629651,-0.0011786,0.00288984,0.0236655,0.0281395,-0.00415345,-0.0424309,-0.0359687,0.00129851,-0.024466,-0.0383141,-0.0488173,0.00987064,0.0219694,0.0230071,0.0133416,0.00764319,0.0161119,0.0154362,0.0237961,0.0212747,0.0657834,0.0937419,0.10753,0.0855373,0.0735301,0.0600638,0.0363152,0.0495435,0.0914231,0.118725,0.0920651,0.0538211,0.0514438,0.0633026,0.0760545
-0.004075,0.0239459,0.0101493,0.00889752,-0.0199254,-0.0348677,-0.0758361,-0.0748508,-0.0668699,-0.0385079,-0.0583271,-0.0635516,-0.0469066,-0.0316526,-0.0356933,-0.0159316,0.000939772,0.0167306,-0.00990133,-0.0137984,-0.00249288,0.0200074,0.0397383,0.0523413,0.0468045,0.0412493,0.0251508,0.0195486,-0.00980311,0.00251617,-0.00483193,0.0243541,0.040714,0.0579786,0.0531116,0.0238681,0.0129401,0.0178456,0.0242694,0.0209863
-0.0286579,-0.0201186,-0.00811478,0.00605128,0.0181007,-0.00658178,-0.0185339,-0.031089,-0.035362,-0.0287761,-0.0182527,0.0120443,0.0112166,-0.0134499,-0.0396097,-0.0552023,-0.0362253,-0.033248,-0.031602,-0.0494714,-0.0656103,-0.0488978,-0.0285074,0.00418902,0.00707246,0.0183711,0.040136,0.0357586,0.0345954,0.0124207,0.0049569,0.00336909,7.49276e-05,-0.00157488,0.00701554,0.0167713,0.0350257,0.00917916,0.0154207,0.0190452
0.0140892,0.027562,0.0375814,0.0370451,0.0233959,0.041303,0.0320183,0.0390646,0.00116015,0.0119073,0.00756278,0.0162755,-0.0243046,-0.0429515,-0.0536613,-0.0330628,-0.0153665,0.00500229,0.020166,0.000276182,0.000971059,-0.0132198,-0.0227171,-0.0470978,-0.0365206,-0.0194355,-0.0115632,-0.00945326,-0.0176831,-0.028317,-0.0327376,-0.0156061,-0.017799,-0.0366691,-0.0382566,-0.0270091,-0.00373313,0.00675039,-0.00315248,-0.013161
0.0880223,0.046587,0.0250279,0.0130828,0.0135878,0.0269967,0.0193594,0.0193499,0.00114506,0.00277274,0.0164903,0.0351383,0.0402467,0.0121181,-0.0042758,-0.0013625,-0.00304213,0.0125673,0.0114229,0.0355679,0.034195,0.0443491,0.0445748,0.0270376,0.021159,0.0213679,0.0616772,0.0488993,0.0588579,0.0462099,0.0565719,0.0331963,0.015549,0.0198546,0.0610098,0.0908021,0.0699045,0.031088,0.0211991,0.0249115
0.0121237,0.00487019,0.0013649,-0.0143693,-0.0125566,0.00248896,0.0294578,0.0389666,0.013662,-0.0295134,-0.0457369,-0.0509239,-0.0196836,-0.0171659,-0.0338119,-0.0549005,-0.0522577,-0.0303932,-0.0212118,-0.0270607,-0.0148262,0.000821741,0.00110337,0.0194657,0.00434809,0.0254548,0.022234,0.0416261,0.0337188,0.0315335,0.00176775,-0.01145,-0.00656742,0.00811725,0.018445,0.00303353,0.00136927,0.00390418,0.00432416,0.037533
-0.0218374,-0.0458243,-0.0473137,-0.0379947,-0.028214,-0.0243251,-0.0162193,0.00808353,0.0279431,0.01545,-0.00400277,-0.0270985,-0.0422791,-0.010505,0.00333199,0.0349332,0.0181319,0.026085,0.0243336,0.0241948,0.0183226,0.000141897,-0.00979251,-0.0288523,-0.0111634,0.018937,0.0277967,0.0103707,-0.0175357,0.00179841,0.0202272,0.0224771,-0.00406041,0.0048447,0.0147872,0.0361041,0.0228432,0.0185014,0.0184626,0.0216853
0.032086,0.000249803,-0.0141156,-0.0311629,-0.0143292,-0.00235643,-0.00172283,-0.0111533,-0.0243252,-0.028166,-0.036215,-0.0292846,-0.054169,-0.0732735,-0.056896,-0.0100867,-0.00401466,-0.00619931,-0.0254044,0.00286707,0.0114634,-0.000471895,-0.00574372,-0.0105228,0.0211575,0.0244803,0.0208648,-0.0166206,-0.0281021,-0.0252672,-0.000934001,0.00676802,-0.000194025,-0.0103595,-0.00438368,-0.0134633,-0.0237607,-0.0179006,-0.0101767,-0.0149988
-0.0038513,0.00778126,0.0405745,0.0503247,0.0763054,0.0543051,0.0377305,0.00664949,0.00725344,0.00923041,-0.00939929,-0.00148461,-0.0113662,-0.010357,-0.0250147,-0.0405372,-0.0243208,-0.00575573,0.0151419,0.0314519,0.0197005,0.0060419,-0.00609559,-0.00675126,0.015674,0.01154,0.00851842,-0.00110868,0.00282114,0.0264508,0.034811,0.00721911,-0.029882,-0.034781,-0.00631806,0.0125165,0.0137342,0.0311401,0.0264028,0.0028376
-0.0354044,-0.0457426,-0.044358,-0.0294917,-0.0231568,-0.0065652,-0.00840181,0.000183201,0.0015637,0.0194603,0.024743,0.0264942,0.0153438,0.0374338,0.0490337,0.0612592,0.0353316,0.0150529,-0.000795757,-0.0166112,-0.017646,-0.00725588,0.00879969,0.0262234,0.00548919,0.0289518,0.0288735,0.0646562,0.0558375,0.0613593,0.0401961,0.0318683,0.0236976,0.0420895,0.047609,0.0402691,0.0338854,0.0219296,0.00615774,-0.033603
0.049503,0.0573279,0.0147215,-0.0157264,-0.0323099,-0.0216233,-0.0131772,-0.0217856,-0.0327875,-0.0559925,-0.0548336,-0.0719367,-0.0627905,-0.0423802,-0.00625514,-0.00752515,0.0093101,0.00923337,0.05296,0.0599823,0.0404148,0.0274457,0.0265153,0.0352734,0.000785585,-0.0469385,-0.0631983,-0.0558879,-0.014933,-0.0234056,-0.0274481,-0.048411,-0.032019,-0.0204253,0.0265367,0.0460925,0.0430087,0.0078972,0.0159811,0.0335186
0.0210485,0.0230975,0.0038997,0.000331861,-0.0128647,-0.0324963,-0.0600599,-0.0578124,-0.0844903,-0.0608026,-0.0520312,-0.00282088,0.0192952,0.0499468,0.058193,0.0592308,0.0255765,0.0194578,0.00425357,-0.0112219,0.000759085,0.00151466,0.0205334,0.0102333,0.0143791,0.0257182,0.029018,0.0148513,-0.00303324,-0.00346803,0.000690126,0.0269114,0.029255,0.012482,-0.0372409,-0.0534094,-0.0450977,-0.0257575,-0.0133895,0.00504645
0.0297385,0.0150702,-0.00745571,-0.0305236,-0.0329741,-0.0135696,-0.0260495,-0.0227098,-0.0679131,-0.0449692,-0.0428222,0.00447345,0.0197471,0.0174384,0.0186493,-0.0084275,-0.0154916,-0.0395901,-0.04137,-0.0394337,-0.0432733,-0.0245191,0.00237938,0.0465808,0.0448225,0.0335922,-0.00620381,-0.0127128,-0.0177405,-0.00426151,-0.00546443,-0.00827742,-0.00837916,-0.0200874,-0.0184734,-0.0144933,0.0163901,0.0264023,2.32327e-05,-0.02022
0.00144744,-0.0105098,-0.0073354,0.0142372,0.0145447,-0.00796981,-0.0279455,0.0058552,0.0273169,0.0303583,-0.00727492,-0.0325632,-0.031153,-0.00965661,0.0139624,0.0254633,0.0074717,0.0228006,0.0384035,0.0799709,0.0595231,0.012972,-0.0289417,-0.0144931,0.00656733,0.0267906,0.000920992,-0.00660639,-0.04871,-0.0395513,-0.0417028,-0.00523867,0.00183767,0.0319959,0.0422232,0.0564877,0.0204235,-0.00548393,-0.0329035,-0.0219994
0.0094554,0.0122455,0.0236164,0.0206481,-0.00820704,-0.0456071,-0.038879,-0.0547944,-0.0199761,0.00135697,0.033366,0.0219396,-0.0113319,-0.0251175,-0.0376768,-0.043979,-0.0314361,-0.0048977,0.0363151,0.0310235,-0.000839914,-0.0376209,-0.0601461,-0.0404036,-0.00768812,0.0179011,0.0195774,-0.00984214,-0.0177801,-0.025334,-0.0250327,-0.00656957,0.0202896,0.0430614,0.0407512,0.0133474,-0.00808501,-0.0342945,-0.0362857,-0.0366869
